Date,GC=F,"GARCH(1,1) Volatility"
2014-09-07,1265.800048828125,0.01906025391042961
2014-09-14,1229.9000244140625,0.01906096988959266
2014-09-21,1215.300048828125,0.019849753917791736
2014-09-28,1214.0999755859375,0.0196540614785446
2014-10-05,1192.199951171875,0.019253601294793546
2014-10-12,1221.0,0.01935949545017634
2014-10-19,1238.300048828125,0.01963353958718982
2014-10-26,1231.199951171875,0.019442127567084393
2014-11-02,1171.0999755859375,0.019109439874475127
2014-11-09,1169.5999755859375,0.021957031874358945
2014-11-16,1185.0,0.021444824287029696
2014-11-23,1197.5,0.021117799100688516
2014-11-30,1175.199951171875,0.020743146661870354
2014-12-07,1190.0999755859375,0.02076926039878795
2014-12-14,1222.0,0.020466591429370507
2014-12-21,1195.9000244140625,0.020800528601215444
2014-12-28,1195.300048828125,0.02096546782351835
2015-01-04,1186.0,0.02049734031343345
2015-01-11,1216.0,0.020149554369264085
2015-01-18,1276.9000244140625,0.02042257120933476
2015-01-25,1292.5999755859375,0.022643292646959346
2015-02-01,1278.5,0.022228579620192996
2015-02-08,1233.9000244140625,0.021866179201502748
2015-02-15,1226.5,0.022874155651043553
2015-02-22,1204.4000244140625,0.02236978658395228
2015-03-01,1212.5999755859375,0.022256791553083726
2015-03-08,1164.0999755859375,0.021759106657897626
2015-03-15,1152.5999755859375,0.023233284150853906
2015-03-22,1184.800048828125,0.022790176762565922
2015-03-29,1199.800048828125,0.022999356238224786
2015-04-05,1200.9000244140625,0.022574895914148203
2015-04-12,1204.5999755859375,0.022026413856588007
2015-04-19,1202.9000244140625,0.021507846791788222
2015-04-26,1175.199951171875,0.02101805593178616
2015-05-03,1174.5,0.021261359255880595
2015-05-10,1189.0999755859375,0.020779219587575243
2015-05-17,1225.5,0.020469245451146364
2015-05-24,1204.300048828125,0.021042637634702228
2015-05-31,1189.4000244140625,0.020985620819106217
2015-06-07,1167.800048828125,0.02073870047435521
2015-06-14,1178.800048828125,0.020742738660428413
2015-06-21,1201.5,0.020364231987197917
2015-06-28,1172.9000244140625,0.020319120557314805
2015-07-05,1163.0,0.020667756220595346
2015-07-12,1157.699951171875,0.020326079801178315
2015-07-19,1131.800048828125,0.019927563420007347
2015-07-26,1085.5999755859375,0.0202213664411743
2015-08-02,1094.9000244140625,0.021986301275478026
2015-08-09,1094.0999755859375,0.02152806596106699
2015-08-16,1112.9000244140625,0.021033622377899755
