,VIX,Inflation,GDP Growth,Consumer Confidence,High Yield Spread,10y-2y Yield Spread,M2 Money Stock,Delinquency Rate,Job Openings,S&P 500,SPY XLP,PKW VYM,VVIX
2013-03-24,-4.529115091524461,-5.410769333610891,-4.721322104523089,-4.717113402061856,-4.746835016835017,-4.781136363636364,-4.723512688418241,-4.755830258302583,-4.712017982017983,-4.732441171681064,-4.752056145220708,-4.727562996657683,-4.659304742507048
2013-03-31,-4.794112004799154,-5.410769333610891,-4.721322104523089,-4.717113402061856,-4.718013698630138,-4.759940119760479,-4.723512688418241,-4.755830258302583,-4.712017982017983,-4.722099681646048,-4.735022695388922,-4.723769524030478,-4.823484440457305
2013-04-07,-4.633936985405404,-6.127642403356541,-4.728606147802344,-4.757989821882952,-4.73507614213198,-4.816419753086421,-4.726597156398105,-4.771666666666667,-4.7515897939156035,-4.740138933273506,-4.736891199094599,-4.734732778728022,-4.714495180735045
2013-04-14,-4.863620664258822,-6.127642403356541,-4.728606147802344,-4.757989821882952,-4.76061224489796,-4.696216216216217,-4.726597156398105,-4.771666666666667,-4.7515897939156035,-4.707100107116446,-4.732937595721959,-4.726354267593291,-4.754854994996061
2013-04-21,-4.488706488709675,-6.127642403356541,-4.728606147802344,-4.757989821882952,-4.724736842105264,-4.7561437908496735,-4.726597156398105,-4.771666666666667,-4.7515897939156035,-4.751147355698921,-4.75806917813539,-4.739989116265148,-4.570636031670276
2013-04-28,-4.820848402544584,-6.127642403356541,-4.728606147802344,-4.757989821882952,-4.768394415357767,-4.736711409395974,-4.726597156398105,-4.771666666666667,-4.7515897939156035,-4.712645883147807,-4.709261685589369,-4.731353574376772,-4.839191799327109
2013-05-05,-4.7858412413210205,-7.442524209426463,-4.728606147802344,-4.623979057591623,-4.76448275862069,-4.675945945945946,-4.726004118686177,-4.771666666666667,-4.690631895687062,-4.709661711301981,-4.718629526101212,-4.714981989507364,-4.7791243724959465
2013-05-12,-4.750233480246178,-7.442524209426463,-4.728606147802344,-4.623979057591623,-4.731879699248121,-4.678717948717949,-4.726004118686177,-4.771666666666667,-4.690631895687062,-4.7180576883947465,-4.7156360192477,-4.715632990545805,-4.73568541210044
2013-05-19,-4.741119963592215,-7.442524209426463,-4.728606147802344,-4.623979057591623,-4.699868173258004,-4.699512195121952,-4.726004118686177,-4.771666666666667,-4.690631895687062,-4.709329117622226,-4.7273976265877335,-4.737506128384169,-4.6858731735684005
2013-05-26,-4.606305222052536,-7.442524209426463,-4.728606147802344,-4.623979057591623,-4.7062340036563075,-4.694497041420119,-4.726004118686177,-4.771666666666667,-4.690631895687062,-4.740716831745793,-4.734064867093006,-4.735384307385739,-4.731428604125977
2013-06-02,-4.564882094086142,-4.382158162191979,-4.728606147802344,-4.734733727810651,-4.671071428571429,-4.667142857142857,-4.724665136147231,-4.771666666666667,-4.728793727382389,-4.741433065973988,-4.700516600189918,-4.719892727757089,-4.718197359017871
2013-06-09,-4.801165579633916,-4.382158162191979,-4.728606147802344,-4.734733727810651,-4.681096121416527,-4.7353763440860215,-4.724665136147231,-4.771666666666667,-4.728793727382389,-4.722248908640169,-4.737355219721635,-4.737366246474647,-4.738012257372093
2013-06-16,-4.597239152600549,-4.382158162191979,-4.728606147802344,-4.734733727810651,-4.713922829581994,-4.7353763440860215,-4.724665136147231,-4.771666666666667,-4.728793727382389,-4.740131572956098,-4.74031674093996,-4.730348322468825,-4.615021973815564
2013-06-23,-4.627959181403763,-4.382158162191979,-4.728606147802344,-4.734733727810651,-4.668291139240507,-4.573243243243244,-4.724665136147231,-4.771666666666667,-4.728793727382389,-4.751085199860846,-4.723789074291459,-4.737677787379509,-4.706243787554164
2013-06-30,-4.837936457637736,-4.382158162191979,-4.728606147802344,-4.734733727810651,-4.71360655737705,-4.720654205607477,-4.724665136147231,-4.771666666666667,-4.728793727382389,-4.721302616052956,-4.727614430215171,-4.713147783595746,-4.829479684811527
2013-07-07,-4.846844614217825,-5.565814391093081,-4.722083465892051,-4.718109393579073,-4.727067448680352,-4.651296296296297,-4.725704218102182,-4.765573122529645,-4.7938554216867475,-4.714056338319308,-4.722931535294643,-4.720183857261604,-4.8355003138066746
2013-07-14,-4.800517136771305,-5.565814391093081,-4.722083465892051,-4.718109393579073,-4.784093567251462,-4.768626609442061,-4.725704218102182,-4.765573122529645,-4.7938554216867475,-4.700402461977061,-4.737180120515666,-4.726798858526729,-4.746406203492826
2013-07-21,-4.823930648583973,-5.565814391093081,-4.722083465892051,-4.718109393579073,-4.78564142194745,-4.756785714285715,-4.725704218102182,-4.765573122529645,-4.7938554216867475,-4.72291745288982,-4.729029489701664,-4.725522861325236,-4.7628342529556145
2013-07-28,-4.715645908634502,-5.565814391093081,-4.722083465892051,-4.718109393579073,-4.698903436988544,-4.688715596330276,-4.725704218102182,-4.765573122529645,-4.7938554216867475,-4.730259998826976,-4.723855628582248,-4.728191424322368,-4.690619207632876
2013-08-04,-4.7881761563881895,-2.6768551054714766,-4.722083465892051,-4.765252643948297,-4.720476190476191,-4.703568281938327,-4.724464532001343,-4.765573122529645,-4.678519948519949,-4.719347666910305,-4.724446354556085,-4.715160632781049,-4.810742098657619
2013-08-11,-4.610634360616275,-2.6768551054714766,-4.722083465892051,-4.765252643948297,-4.7237106918239,-4.764334763948498,-4.724464532001343,-4.765573122529645,-4.678519948519949,-4.740674574351134,-4.735304932024515,-4.727090265332794,-4.630938016483222
2013-08-18,-4.658411629450374,-2.6768551054714766,-4.722083465892051,-4.765252643948297,-4.714375,-4.627777777777778,-4.724464532001343,-4.765573122529645,-4.678519948519949,-4.751041543180256,-4.719437342325893,-4.724808332135856,-4.642582512003496
2013-08-25,-4.757139898846811,-2.6768551054714766,-4.722083465892051,-4.765252643948297,-4.716153846153847,-4.754193548387097,-4.724464532001343,-4.765573122529645,-4.678519948519949,-4.725367855305875,-4.723237047060452,-4.728360392209235,-4.778400521727581
2013-09-01,-4.513261746361917,-4.7631914742362715,-4.722083465892051,-4.786029232643118,-4.737587253414264,-4.742396694214876,-4.725264221237791,-4.765573122529645,-4.719473684210527,-4.748352888065449,-4.730423751583263,-4.72817800694863,-4.572789273196693
2013-09-08,-4.798195169418194,-4.7631914742362715,-4.722083465892051,-4.786029232643118,-4.720825688073395,-4.6923430962343105,-4.725264221237791,-4.765573122529645,-4.719473684210527,-4.716405094006335,-4.722028787402904,-4.717602760957414,-4.795766700197005
2013-09-15,-4.836624636806533,-4.7631914742362715,-4.722083465892051,-4.786029232643118,-4.743636363636364,-4.7420967741935485,-4.725264221237791,-4.765573122529645,-4.719473684210527,-4.710171254059897,-4.733977797270775,-4.727127328427718,-4.808372426446368
2013-09-22,-4.803446325781077,-4.7631914742362715,-4.722083465892051,-4.786029232643118,-4.768402457757297,-4.7463265306122455,-4.725264221237791,-4.765573122529645,-4.719473684210527,-4.717014114969801,-4.728187779116014,-4.731330683095656,-4.7656202664958025
2013-09-29,-4.551646328277528,-4.7631914742362715,-4.722083465892051,-4.786029232643118,-4.714025559105432,-4.775643153526971,-4.725264221237791,-4.765573122529645,-4.719473684210527,-4.740620461788447,-4.722156990751418,-4.714241285786734,-4.75549094940865
2013-10-06,-4.647205709585198,-7.944336481446355,-4.722888289984365,-4.7854838709677425,-4.714025559105432,-4.716956521739131,-4.719355520094454,-4.754590163934426,-4.707228682170543,-4.730738879858135,-4.719569614326122,-4.7233681514645935,-4.54609503906081
2013-10-13,-4.790931870850392,-7.944336481446355,-4.722888289984365,-4.7854838709677425,-4.739433962264151,-4.721416309012876,-4.719355520094454,-4.754590163934426,-4.707228682170543,-4.722487458638347,-4.740773210594034,-4.735137645259004,-4.705876457989695
2013-10-20,-4.900483477077086,-7.944336481446355,-4.722888289984365,-4.7854838709677425,-4.768095238095238,-4.76404255319149,-4.719355520094454,-4.754590163934426,-4.707228682170543,-4.705751497174652,-4.728454893966253,-4.730768808882738,-4.921854712140043
2013-10-27,-4.726165629533656,-7.944336481446355,-4.722888289984365,-4.7854838709677425,-4.746501650165017,-4.756431718061674,-4.719355520094454,-4.754590163934426,-4.707228682170543,-4.721246764384495,-4.733780388241831,-4.73038212663146,-4.776172697823389
2013-11-03,-4.715485135357639,-4.936912799690114,-4.722888289984365,-4.704043715846995,-4.733355704697987,-4.680226244343892,-4.728877399216918,-4.754590163934426,-4.754396020843203,-4.728937363918903,-4.740065935232918,-4.735511860179628,-4.745564705938748
2013-11-10,-4.758614467024232,-4.936912799690114,-4.722888289984365,-4.704043715846995,-4.708114478114479,-4.673965517241379,-4.728877399216918,-4.754590163934426,-4.754396020843203,-4.724908170438605,-4.727643711347514,-4.739434053199175,-4.723472629354421
2013-11-17,-4.78503876427462,-4.936912799690114,-4.722888289984365,-4.704043715846995,-4.741532125205931,-4.750408163265306,-4.728877399216918,-4.754590163934426,-4.754396020843203,-4.714429056321006,-4.729901383856504,-4.72295273586418,-4.669616623746054
2013-11-24,-4.7242575347901425,-4.936912799690114,-4.722888289984365,-4.704043715846995,-4.738333333333333,-4.713333333333334,-4.728877399216918,-4.754590163934426,-4.754396020843203,-4.726340769078654,-4.72182347656568,-4.730673746880943,-4.863324288246358
2013-12-01,-4.612544897756937,-5.687985467328117,-4.722888289984365,-4.631464713715047,-4.7333613445378155,-4.717704918032787,-4.724548272404048,-4.754590163934426,-4.729514445253703,-4.729418178138676,-4.725457898095394,-4.7211149284823675,-4.713691436516158
2013-12-08,-4.723430645705045,-5.687985467328117,-4.722888289984365,-4.631464713715047,-4.735059021922429,-4.685465587044535,-4.724548272404048,-4.754590163934426,-4.729514445253703,-4.730398764404933,-4.731955904916663,-4.735806608240145,-4.642976398671372
2013-12-15,-4.5871428373837295,-5.687985467328117,-4.722888289984365,-4.631464713715047,-4.735059021922429,-4.745503875968993,-4.724548272404048,-4.754590163934426,-4.729514445253703,-4.746492263596248,-4.726777707871791,-4.7267592221843255,-4.517934661624155
2013-12-22,-4.855000015128082,-5.687985467328117,-4.722888289984365,-4.631464713715047,-4.7350847457627125,-4.737874015748032,-4.724548272404048,-4.754590163934426,-4.729514445253703,-4.705779013754742,-4.717337893788713,-4.717015016721179,-4.933653817940613
2013-12-29,-4.826446695241857,-5.687985467328117,-4.722888289984365,-4.631464713715047,-4.7350847457627125,-4.690317460317461,-4.724548272404048,-4.754590163934426,-4.729514445253703,-4.717306921330263,-4.7242418202985075,-4.72874682970432,-4.749558850456687
2014-01-05,-4.625666116632838,-49.08372024767816,-4.733501097365127,-4.745757575757576,-4.72488926746167,-4.73763358778626,-4.725457348034238,-4.755210084033614,-4.728544042708081,-4.735446958381608,-4.7241868240443425,-4.7255214283309455,-4.6796025093350515
2014-01-12,-4.847732547864262,-49.08372024767816,-4.733501097365127,-4.745757575757576,-4.750338983050848,-4.772307692307693,-4.725457348034238,-4.755210084033614,-4.728544042708081,-4.723993567640986,-4.723877735209755,-4.723536003175562,-4.762700284955658
2014-01-19,-4.705288366674096,-49.08372024767816,-4.733501097365127,-4.745757575757576,-4.743840830449828,-4.750080321285141,-4.725457348034238,-4.755210084033614,-4.728544042708081,-4.7319920232933885,-4.724892511634435,-4.7442567807268565,-4.612196580918382
2014-01-26,-4.271800642963567,-49.08372024767816,-4.733501097365127,-4.745757575757576,-4.7071929824561405,-4.754590163934426,-4.725457348034238,-4.755210084033614,-4.728544042708081,-4.756328337083232,-4.742010006817424,-4.731624707860635,-4.439587988520039
2014-02-02,-4.715115740526555,-4.736004713725925,-4.733501097365127,-4.725073891625616,-4.716277873070326,-4.751008403361345,-4.722589517009812,-4.755210084033614,-4.670392536951781,-4.734301019987924,-4.716374658749666,-4.729381987150171,-4.71004293730521
2014-02-09,-4.899473107627302,-4.736004713725925,-4.733501097365127,-4.725073891625616,-4.73507614213198,-4.695665236051503,-4.722589517009812,-4.755210084033614,-4.670392536951781,-4.721905006766772,-4.7257699934157875,-4.722182444422223,-4.895462621786292
2014-02-16,-4.842491842466974,-4.736004713725925,-4.733501097365127,-4.725073891625616,-4.752108843537416,-4.7217012448132785,-4.722589517009812,-4.755210084033614,-4.670392536951781,-4.706845007345875,-4.728120741502133,-4.728309094462994,-4.7982938611305235
2014-02-23,-4.648201869173591,-4.736004713725925,-4.733501097365127,-4.725073891625616,-4.7526086956521745,-4.742345679012346,-4.722589517009812,-4.755210084033614,-4.670392536951781,-4.731294444709644,-4.724941275966361,-4.722218221660263,-4.711029794022096
2014-03-02,-4.776321545711142,-3.988463165513523,-4.733501097365127,-4.749607843137255,-4.749572953736656,-4.759166666666667,-4.72648776991309,-4.755210084033614,-4.726569860507661,-4.7173655813904025,-4.734889448193539,-4.725988888722347,-4.698465072281654
2014-03-09,-4.722142881665912,-3.988463165513523,-4.733501097365127,-4.749607843137255,-4.710036297640654,-4.69137339055794,-4.72648776991309,-4.755210084033614,-4.726569860507661,-4.720002372540918,-4.726768721357867,-4.7238168210835605,-4.71011046277127
2014-03-16,-4.467065901600409,-3.988463165513523,-4.733501097365127,-4.749607843137255,-4.72288256227758,-4.783719008264463,-4.72648776991309,-4.755210084033614,-4.726569860507661,-4.7496534863005975,-4.747279599085865,-4.739771307832463,-4.560985903850893
2014-03-23,-4.888249143833784,-3.988463165513523,-4.733501097365127,-4.749607843137255,-4.737067137809188,-4.725633187772926,-4.72648776991309,-4.755210084033614,-4.726569860507661,-4.71620954816819,-4.719762290790007,-4.733329212075778,-4.920196695547485
2014-03-30,-4.76933334350586,-3.988463165513523,-4.733501097365127,-4.749607843137255,-4.7371174377224206,-4.738695652173914,-4.72648776991309,-4.755210084033614,-4.726569860507661,-4.734768244819736,-4.739638712989915,-4.7378888467012965,-4.778067126254257
2014-04-06,-4.761228300765454,-5.218085114241516,-4.71715871092821,-4.678750000000001,-4.737168458781363,-4.716842105263158,-4.724937590400172,-4.755862068965517,-4.68943482224248,-4.7259787412265375,-4.729773577526848,-4.729138055546755,-4.801199596414613
2014-04-13,-4.510085914032273,-5.218085114241516,-4.71715871092821,-4.678750000000001,-4.728194945848376,-4.751645021645023,-4.724937590400172,-4.755862068965517,-4.68943482224248,-4.75648667105575,-4.751678254923245,-4.751925284596776,-4.522751274052948
2014-04-20,-4.945502106987359,-5.218085114241516,-4.71715871092821,-4.678750000000001,-4.733603603603604,-4.712300884955753,-4.724937590400172,-4.755862068965517,-4.68943482224248,-4.7029248738682705,-4.723826305932164,-4.723334136078461,-4.895117943855511
2014-04-27,-4.677604731966472,-5.218085114241516,-4.71715871092821,-4.678750000000001,-4.735424954792044,-4.751739130434783,-4.724937590400172,-4.755862068965517,-4.68943482224248,-4.73077751625646,-4.734188380476872,-4.738183674990623,-4.72414960014266
2014-05-04,-4.8117923568906935,-4.670591454512673,-4.71715871092821,-4.756159334126041,-4.724545454545455,-4.761111111111111,-4.723834892377121,-4.755862068965517,-4.69035917652212,-4.720479773531208,-4.729862810609469,-4.722923362906723,-4.814409095312236
2014-05-11,-4.729225388923314,-4.670591454512673,-4.71715871092821,-4.756159334126041,-4.735424954792044,-4.711651376146789,-4.723834892377121,-4.755862068965517,-4.69035917652212,-4.731414054328213,-4.737492665859376,-4.73374754408926,-4.773074102177853
2014-05-18,-4.76715174095017,-4.670591454512673,-4.71715871092821,-4.756159334126041,-4.739090909090909,-4.766036036036036,-4.723834892377121,-4.755862068965517,-4.69035917652212,-4.730330051490372,-4.724324498787448,-4.732149205896687,-4.617305649476625
2014-05-25,-4.816816717052717,-4.670591454512673,-4.71715871092821,-4.756159334126041,-4.739090909090909,-4.715981308411216,-4.723834892377121,-4.755862068965517,-4.69035917652212,-4.71792772404644,-4.717769194286454,-4.7260380459461935,-4.757066364629098
2014-06-01,-4.726478876491029,-5.196837972354753,-4.71715871092821,-4.722673992673993,-4.752018348623854,-4.757649769585254,-4.7251970193267,-4.755862068965517,-4.680495049504951,-4.717877109734114,-4.734839944567907,-4.734766761528226,-4.713697332815731
2014-06-08,-4.788771938483655,-5.196837972354753,-4.71715871092821,-4.722673992673993,-4.731876172607881,-4.692085308056873,-4.7251970193267,-4.755862068965517,-4.680495049504951,-4.716551050474097,-4.720246650861135,-4.722714417109889,-4.742803460724954
