Date,GC=F,"GARCH(1,1) Volatility",Realized Volatility,Standardized Realized Volatility
2008-09-21,860.5999755859375,493.1214793862492,0.5953839233727815,5.151028689402815
2008-09-28,882.9000244140625,393.3872800013181,0.5945895555694493,5.141833890176654
2008-10-05,828.9000244140625,371.2228114335905,0.6365934509168308,5.628028550654736
2008-10-12,855.4000244140625,424.9016122735595,0.5693340473543738,4.849501640029872
2008-10-19,785.0999755859375,398.5562497116883,0.4238121223121132,3.165086841047444
2008-10-26,729.0999755859375,468.4560762293468,0.3783734609972269,2.639134799507877
2008-11-02,716.7999877929688,524.1558947704954,0.380646230275777,2.6654420807395582
2008-11-09,733.2000122070312,536.391594053767,0.3535335602269596,2.3516132012982434
2008-11-16,742.4000244140625,520.077406399244,0.30472258166251814,1.7866266219708837
2008-11-23,791.7000122070312,510.9259724468087,0.24877819997054962,1.139070974156939
2008-11-30,816.2000122070312,461.8923573537514,0.1686412601850214,0.2114867130175456
2008-12-07,750.5,437.5292470681097,0.45202689058773166,3.4916724962297128
2008-12-14,818.9000244140625,502.86903697487315,0.5466098470280342,4.586469252892251
2008-12-21,836.4000244140625,434.84453614887957,0.5134444533882259,4.202580159583821
2008-12-28,870.4000244140625,417.4448579976733,0.519581574160864,4.273617269968199
2009-01-04,878.7999877929688,383.6462500922064,0.2593934938654801,1.2619428927834695
2009-01-11,854.2999877929688,375.29756961989267,0.20816938433317533,0.6690243471014086
2009-01-18,839.2999877929688,399.64976079109863,0.22129208151284804,0.8209194331895463
2009-01-25,895.2999877929688,414.5617218103643,0.3056936923673148,1.7978672184798616
2009-02-01,927.2999877929688,358.900353728038,0.32254040505013615,1.9928677460560904
2009-02-08,913.9000244140625,327.1087724297427,0.294553118426356,1.6689151886750098
2009-02-15,941.5,340.4198531812456,0.24120713072788827,1.051435924849036
2009-02-22,1001.7999877929688,313.0058480349065,0.23415049555018408,0.9697554445991143
2009-03-01,941.5,253.1628186685687,0.3894395955654988,2.7672251943326778
2009-03-08,942.0999755859375,313.0058480349065,0.38013255368987375,2.6594962794939048
2009-03-15,929.7999877929688,312.4100461366262,0.36951878119411025,2.5366419710472234
2009-03-22,955.7999877929688,324.6256384992673,0.26585022236991096,1.3366794594054174
2009-03-29,923.0,298.8070653588188,0.18815007293442754,0.43730102172830326
2009-04-05,895.5999755859375,331.37996485342074,0.20432946284690312,0.6245772950401528
2009-04-12,882.2000122070312,358.60226155598957,0.20457134357647616,0.627377062019343
2009-04-19,867.4000244140625,371.9184959336183,0.06874119872309543,-0.9448554800702282
2009-04-26,913.5999755859375,386.62809304861753,0.2700330943940684,1.385096160446819
2009-05-03,887.5999755859375,340.71793969800495,0.26788342069178733,1.3602137092556734
2009-05-10,914.4000244140625,366.552046181209,0.2784985578558085,1.4830838137235265
2009-05-17,930.9000244140625,339.92312578323464,0.2480693677191367,1.1308662480723355
2009-05-24,958.5,323.5330529084622,0.20033535863697544,0.5783455795242508
2009-05-31,978.7999877929688,296.12658909821505,0.0439318000265786,-1.232024017087124
2009-06-07,961.7000122070312,275.97841031600484,0.14998831126809795,-0.004420980556496505
2009-06-14,940.0999755859375,292.9499183325319,0.19113195232641458,0.47181624529468386
2009-06-21,935.5999755859375,314.3961567547301,0.14073178314245086,-0.11156519925418798
2009-06-28,940.7000122070312,318.865146379515,0.09091367319301262,-0.6882093140966641
2009-07-05,930.7000122070312,313.800280177312,0.0840157506025103,-0.768052697767565
2009-07-12,912.2000122070312,323.7317089804063,0.0765519432789206,-0.854446191455591
2009-07-19,937.2000122070312,342.10876281381053,0.14939103058081346,-0.011334498423417334
2009-07-26,952.7999877929688,317.2760983190472,0.16073008552440377,0.11991494696367255
2009-08-02,953.7000122070312,301.7855239134022,0.14816084416980527,-0.025573893590898223
2009-08-09,957.2999877929688,300.89194415310044,0.08818599975443513,-0.7197821063435844
